Unnamed: 0,daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,addicted
1082,4,26,0,0,56,1,27,6,1,32,not addicted
1083,3,31,1,0,55,0,48,11,6,21,not addicted
1085,5,30,1,1,60,0,32,6,1,31,not addicted
1086,5,44,3,2,77,0,27,4,8,34,addicted
1087,9,45,4,1,62,1,32,4,6,32,addicted
1089,7,36,1,0,60,3,31,7,6,41,addicted
1092,4,30,1,0,52,1,50,6,1,28,not addicted
1096,5,40,0,1,44,1,30,5,2,27,not addicted
1098,2,33,1,0,44,0,34,6,7,31,not addicted
1100,4,25,1,0,47,1,36,4,0,20,not addicted
1101,6,23,3,0,39,1,43,4,2,21,not addicted
1102,4,24,1,0,47,0,30,6,5,40,not addicted
1103,6,33,1,2,66,2,18,6,8,24,addicted
1105,6,38,3,2,71,1,24,7,8,28,addicted
1107,5,36,2,1,53,1,22,8,5,22,not addicted
1108,6,25,1,1,45,0,49,7,0,30,not addicted
1110,3,30,0,0,67,0,39,9,2,17,not addicted
1113,4,38,1,0,57,0,22,9,2,26,not addicted
1123,6,34,2,1,78,2,32,4,3,24,addicted
1124,1,29,1,0,53,0,28,6,1,29,not addicted
1125,7,24,2,0,57,0,39,11,1,19,not addicted
1129,4,21,0,0,48,1,29,7,2,22,not addicted
1132,4,25,0,0,69,1,34,6,5,32,not addicted
1133,3,31,1,0,60,0,52,3,0,17,not addicted
1136,8,29,2,1,81,1,18,3,3,37,addicted
1137,5,36,2,1,41,0,36,5,4,25,not addicted
1138,5,24,1,1,56,1,39,10,4,35,not addicted
1139,6,37,3,2,58,1,17,9,4,22,addicted
1147,3,36,0,0,51,2,46,7,2,28,not addicted
1148,3,31,1,0,45,0,29,3,4,34,not addicted
1151,7,37,2,2,79,3,22,6,8,42,addicted
1156,4,34,1,2,78,1,32,8,8,26,addicted
1158,6,28,2,2,53,1,44,3,6,43,addicted
1159,8,23,2,1,60,3,31,6,5,24,addicted
1160,8,40,2,2,73,1,16,5,4,30,addicted
1162,4,34,0,1,47,0,41,7,1,29,not addicted
1166,3,31,0,2,43,0,45,8,2,17,not addicted
1168,5,23,0,0,53,1,48,6,0,22,not addicted
1169,3,26,2,1,49,0,21,8,0,26,not addicted
1170,7,39,1,2,69,2,44,6,6,41,addicted
1173,3,33,1,1,49,1,43,1,0,21,not addicted
1176,6,30,3,1,80,2,27,8,5,32,addicted
1181,4,20,1,2,46,1,47,10,0,18,not addicted
1182,7,29,1,0,51,0,43,4,4,23,not addicted
1183,4,25,1,1,46,0,47,4,4,28,not addicted
1184,4,40,2,1,56,1,20,6,6,24,addicted
1191,3,15,0,1,49,1,26,10,3,25,not addicted
1195,4,25,0,1,48,1,43,5,5,22,not addicted
1197,4,22,1,0,63,1,26,9,6,27,not addicted
1198,5,37,3,1,76,0,35,5,3,21,addicted
1200,4,24,1,1,48,0,45,6,1,26,not addicted
1201,3,26,0,0,54,0,49,5,0,25,not addicted
1203,2,29,1,0,55,1,37,11,3,27,not addicted
1204,4,28,0,1,46,0,40,5,2,23,not addicted
1205,2,20,0,0,57,0,21,4,5,28,not addicted
1208,5,39,1,0,43,3,25,9,6,24,addicted
1210,5,33,2,1,80,1,26,3,4,43,addicted
1211,3,29,1,1,44,1,27,9,2,29,not addicted
1213,4,28,2,0,50,1,34,8,5,33,not addicted
1214,5,39,2,1,69,1,17,2,6,22,addicted
1216,5,33,1,0,59,1,41,8,3,26,not addicted
1217,3,26,0,0,38,0,28,4,2,23,not addicted
1220,4,22,2,0,44,0,42,9,0,30,not addicted
1221,3,42,1,0,49,0,39,2,4,25,not addicted
1224,7,41,2,3,70,2,40,9,5,36,addicted
1229,2,29,0,1,45,0,37,8,3,30,not addicted
1231,6,42,3,2,56,1,22,3,5,34,addicted
1234,3,25,0,0,48,0,43,5,4,35,not addicted
1235,6,36,2,1,52,1,21,9,8,30,addicted
1238,3,34,0,1,49,2,53,4,6,27,not addicted
1239,3,24,0,0,55,1,39,7,4,30,not addicted
1240,5,47,3,2,67,0,25,10,8,34,addicted
1243,6,39,4,0,69,2,30,6,8,29,addicted
1244,6,37,3,2,64,1,20,4,8,32,addicted
1245,2,29,0,0,55,0,34,6,2,27,not addicted
1246,1,23,1,0,32,0,25,7,2,37,not addicted
1248,7,41,3,0,78,2,15,5,4,27,addicted
1250,2,24,0,0,49,1,25,5,3,23,not addicted
1252,4,23,1,2,52,0,47,8,5,23,not addicted
1253,7,38,1,2,70,2,33,3,8,25,addicted
1254,9,36,2,2,77,2,20,3,6,26,addicted
1255,3,10,1,0,57,1,49,7,4,16,not addicted
1256,5,18,1,1,44,1,27,10,4,30,not addicted
1259,5,35,1,1,72,2,34,6,7,31,addicted
1260,4,21,2,1,66,0,49,10,6,32,not addicted
1261,3,32,0,0,44,2,47,7,1,23,not addicted
1263,7,22,0,0,47,2,44,2,1,13,not addicted
1264,4,19,0,1,40,0,35,6,5,20,not addicted
1265,4,33,0,0,49,0,20,5,0,27,not addicted
1267,5,15,1,1,37,0,31,6,5,17,not addicted
1269,4,29,0,0,41,2,23,6,0,28,not addicted
1272,5,31,0,1,35,0,21,6,0,25,not addicted
1273,3,29,2,0,43,1,35,4,4,27,not addicted
1274,3,24,1,0,47,1,42,4,2,25,not addicted
1276,4,26,1,0,53,1,34,6,6,13,not addicted
1278,7,31,2,0,75,2,18,2,6,31,addicted
1280,7,39,2,2,65,0,31,7,4,30,addicted
1282,4,22,1,0,56,0,43,5,5,25,not addicted
1285,2,25,1,0,46,0,49,8,0,22,not addicted
1287,2,26,0,1,33,0,45,3,6,20,not addicted
1288,2,30,1,1,53,0,33,10,5,19,not addicted
1289,4,27,1,1,88,2,33,5,4,34,addicted
1290,3,21,1,0,52,1,26,3,4,20,not addicted
1294,2,27,1,0,50,1,45,3,3,34,not addicted
1295,5,40,2,1,82,1,26,5,3,38,addicted
1296,6,29,0,1,47,0,32,6,6,15,not addicted
1297,2,13,0,0,55,2,41,4,0,18,not addicted
1298,4,24,0,2,60,0,25,4,5,23,not addicted
1302,3,28,0,0,48,0,44,8,4,30,not addicted
1303,5,25,1,0,50,1,47,8,4,26,not addicted
1305,4,36,2,1,55,1,34,6,8,38,addicted
1306,2,22,0,1,58,1,52,7,3,20,not addicted
1307,5,30,1,0,54,2,30,6,4,23,not addicted
1308,6,47,1,0,63,3,16,3,5,18,addicted
1310,4,25,2,1,48,0,52,11,3,19,not addicted
1311,5,29,0,1,51,0,47,3,1,24,not addicted
1312,3,27,1,0,48,1,37,8,2,22,not addicted
1315,5,26,0,1,48,0,38,8,3,30,not addicted
1317,4,27,0,0,46,1,39,8,4,27,not addicted
1319,5,33,1,0,59,4,41,8,6,34,addicted
1321,2,19,0,0,48,0,33,7,0,26,not addicted
1322,5,22,0,0,51,0,25,8,1,37,not addicted
1323,5,32,2,0,71,2,36,5,5,25,addicted
1325,5,39,1,3,78,1,20,1,7,29,addicted
1326,7,47,5,1,54,1,39,7,9,28,addicted
1328,4,22,0,0,47,1,39,9,0,32,not addicted
1329,4,35,1,1,51,1,27,5,5,30,not addicted
1330,4,22,2,1,38,0,49,9,6,23,not addicted
1331,4,34,2,0,54,0,34,9,5,23,not addicted
1335,2,24,1,0,49,1,33,6,4,28,not addicted
1336,6,32,3,0,72,1,35,6,7,28,addicted
1337,5,42,3,0,79,1,32,1,5,32,addicted
1339,4,23,0,1,47,0,51,6,4,28,not addicted
1342,3,25,0,1,54,1,23,8,0,27,not addicted
1343,3,30,0,1,49,1,32,3,6,21,not addicted
1344,6,25,0,1,43,0,47,9,3,35,not addicted
1347,5,23,0,1,41,1,35,7,4,24,not addicted
1348,3,24,1,1,56,1,35,4,0,23,not addicted
1349,4,26,1,0,56,0,38,3,0,30,not addicted
1350,8,39,1,2,64,2,17,6,4,26,addicted
1351,5,22,0,1,46,0,39,7,5,25,not addicted
1352,4,47,4,0,64,0,16,9,4,39,addicted
1354,2,24,0,0,47,1,31,9,6,31,not addicted
1356,3,28,0,0,40,2,26,7,0,29,not addicted
1357,7,33,5,1,67,1,21,3,6,38,addicted
1358,3,19,0,1,53,2,22,5,0,30,not addicted
1361,7,29,2,0,69,3,40,4,7,24,addicted
1362,2,20,0,0,50,0,24,9,0,28,not addicted
1364,6,26,0,0,49,0,38,7,1,22,not addicted
1365,3,19,1,1,44,0,30,8,2,19,not addicted
1367,4,32,1,1,49,0,24,7,7,28,not addicted
1371,4,20,0,0,41,1,36,6,0,20,not addicted
1374,6,36,3,1,80,0,22,7,7,23,addicted
1375,5,23,1,1,49,1,52,4,3,24,not addicted
1378,3,26,1,1,45,0,34,6,0,28,not addicted
1379,4,22,2,0,50,0,54,8,7,22,not addicted
1381,7,34,1,3,91,2,43,4,9,24,addicted
1383,3,29,0,1,42,1,38,6,6,21,not addicted
1384,7,38,2,4,54,0,24,6,3,34,addicted
1388,2,16,0,0,40,0,23,7,5,26,not addicted
1389,5,27,0,0,49,2,24,9,5,22,not addicted
1390,1,23,1,0,40,0,33,7,3,23,not addicted
1393,4,23,0,1,60,1,36,5,0,17,not addicted
1394,4,26,2,1,51,0,42,7,2,26,not addicted
1397,0,29,0,0,40,0,25,7,5,19,not addicted
1399,8,37,3,2,76,2,41,5,3,28,addicted
1400,2,34,0,0,56,1,31,4,0,28,not addicted
1402,2,29,0,1,38,0,22,9,6,20,not addicted
1404,5,38,3,2,74,0,31,4,4,35,addicted
1407,7,30,3,0,51,2,20,9,5,22,addicted
1408,5,32,1,1,54,0,23,5,0,21,not addicted
1409,1,36,0,1,48,0,40,11,4,24,not addicted
1410,8,34,5,0,84,3,36,4,9,23,addicted
1411,7,36,2,2,68,0,16,1,3,23,addicted
1413,5,25,0,1,46,0,39,10,2,25,not addicted
1414,4,17,1,0,51,1,46,4,1,32,not addicted
1415,4,28,1,0,52,1,33,7,1,24,not addicted
1419,2,24,0,1,49,0,41,9,0,16,not addicted
1420,6,33,0,1,43,1,38,10,4,18,not addicted
1421,4,31,1,2,59,1,15,7,7,29,addicted
1423,5,18,0,2,44,2,20,5,1,25,not addicted
1424,1,29,0,0,47,0,41,7,3,29,not addicted
1427,6,47,1,1,67,2,36,8,4,24,addicted
1428,4,43,2,1,69,1,42,5,4,40,addicted
1429,6,32,0,0,48,1,38,5,0,22,not addicted
1432,5,32,1,1,44,0,53,7,5,26,not addicted
1435,4,22,1,2,42,0,39,5,4,24,not addicted
1441,7,46,5,1,73,0,39,4,7,21,addicted
1443,5,38,0,3,64,1,15,8,5,37,addicted
1444,5,42,4,0,59,1,26,8,3,35,addicted
1445,5,22,0,0,44,0,27,2,4,27,not addicted
1447,2,24,0,1,48,0,51,7,3,23,not addicted
1448,5,20,0,1,37,0,41,9,3,20,not addicted
1449,5,34,2,0,84,2,35,4,5,29,addicted
1451,3,27,0,0,44,1,40,4,3,39,not addicted
1452,3,27,1,0,64,1,40,9,4,28,not addicted
1453,7,37,2,0,67,3,31,9,3,27,addicted
1454,6,32,4,1,65,0,17,4,6,28,addicted
1456,9,29,1,3,76,2,17,7,6,37,addicted
1457,3,32,0,2,40,0,35,5,4,27,not addicted
1462,3,27,1,1,53,0,35,5,4,24,not addicted
1463,5,32,2,1,70,1,24,6,5,46,addicted
1464,6,36,1,2,77,1,15,7,8,27,addicted
1465,4,32,3,1,54,0,39,8,2,41,addicted
1466,4,21,0,1,55,1,32,5,5,21,not addicted
1467,6,15,0,0,50,1,51,7,5,19,not addicted
1469,3,23,2,0,54,1,36,5,5,23,not addicted
1472,6,24,1,0,37,0,44,6,4,19,not addicted
1474,7,47,1,2,69,1,20,9,6,40,addicted
1475,2,20,1,1,48,0,35,6,0,31,not addicted
1477,4,27,0,1,50,1,44,12,4,27,not addicted
1479,5,26,2,0,41,2,42,8,6,21,not addicted
1481,4,25,1,0,40,0,27,8,6,45,not addicted
1482,3,22,0,0,56,1,21,5,1,24,not addicted
1488,2,15,1,0,54,1,29,5,4,30,not addicted
1489,4,27,2,1,48,0,47,7,4,25,not addicted
1490,4,18,0,0,43,1,32,7,6,20,not addicted
1492,4,18,0,1,60,1,27,10,7,26,not addicted
1493,4,25,1,0,51,0,34,8,4,23,not addicted
1499,3,26,0,0,44,1,48,4,3,24,not addicted
1500,4,23,1,1,54,0,27,8,4,34,not addicted
1501,6,33,1,2,62,1,17,6,3,29,addicted
1502,2,21,1,0,55,0,22,6,5,35,not addicted
1503,3,26,1,0,44,1,36,5,4,34,not addicted
1504,2,19,1,0,51,0,34,7,0,30,not addicted
1505,5,36,2,0,38,1,43,5,4,22,not addicted
1506,4,19,1,0,43,0,33,7,5,30,not addicted
1508,6,23,0,0,44,0,23,5,2,27,not addicted
1509,6,28,1,1,63,1,27,10,3,25,not addicted
1511,5,33,5,0,76,0,42,7,6,20,addicted
1512,6,34,0,2,64,3,25,4,6,33,addicted
1513,3,30,0,1,55,1,29,8,5,21,not addicted
1514,4,31,1,0,61,0,22,9,2,24,not addicted
1515,5,23,1,0,54,0,30,7,6,15,not addicted
1516,3,31,1,1,55,0,28,3,4,19,not addicted
1518,4,37,2,1,59,1,24,7,9,29,addicted
1520,6,24,2,0,47,1,32,7,3,15,not addicted
1522,3,26,1,1,41,0,42,12,5,27,not addicted
1523,7,34,3,0,70,1,44,3,8,27,addicted
1524,7,29,3,2,57,1,25,6,8,29,addicted
1525,6,36,2,1,74,2,31,4,2,29,addicted
1527,3,17,0,0,45,1,22,6,3,28,not addicted
1528,3,29,0,0,59,0,45,5,6,24,not addicted
1529,5,25,0,1,48,0,38,8,2,26,not addicted
1530,5,30,1,0,42,1,21,11,1,24,not addicted
1533,9,28,4,1,61,1,44,5,4,20,addicted
1534,3,19,0,1,40,0,40,6,2,17,not addicted
1535,6,32,2,2,67,2,43,8,3,35,addicted
1536,3,25,1,0,62,1,50,7,3,27,not addicted
1537,5,24,1,0,32,0,42,5,1,32,not addicted
1538,1,29,0,1,51,0,47,5,2,26,not addicted
1543,2,24,1,0,55,0,33,8,7,23,not addicted
1544,2,24,1,0,59,0,50,6,6,28,not addicted
1545,1,21,0,0,55,1,44,7,1,22,not addicted
1546,5,26,2,1,71,2,41,3,6,27,addicted
1547,3,25,2,0,50,1,52,7,1,31,not addicted
1552,2,31,0,1,59,0,21,4,3,23,not addicted
1553,7,37,2,3,78,0,18,9,3,35,addicted
1554,3,23,0,1,51,2,41,5,4,18,not addicted
1555,5,25,2,1,35,1,40,7,5,17,not addicted
1557,1,28,0,0,37,1,50,5,0,20,not addicted
1562,3,18,1,0,63,1,53,4,5,32,not addicted
1563,4,35,3,0,77,1,18,6,4,32,addicted
1564,4,38,1,0,43,0,26,6,3,17,not addicted
1566,8,43,3,1,72,1,18,2,6,27,addicted
1567,4,31,1,2,47,0,24,4,4,29,not addicted
1569,6,33,4,2,74,0,21,8,3,27,addicted
1570,5,28,2,1,70,1,25,6,5,24,addicted
1572,6,36,2,2,82,2,45,3,8,28,addicted
1573,5,37,0,2,79,3,23,6,4,31,addicted
1574,3,15,2,0,43,0,55,10,4,44,not addicted
1575,5,27,2,0,49,1,40,6,5,23,not addicted
1577,7,36,3,1,66,3,40,5,8,34,addicted
1583,8,42,2,2,87,2,23,7,3,25,addicted
1584,6,42,2,1,76,2,25,8,4,25,addicted
1585,8,48,2,2,71,0,38,6,6,36,addicted
1586,2,28,0,1,50,0,31,5,5,30,not addicted
1587,4,36,0,1,55,1,26,4,6,23,not addicted
1588,9,28,1,2,57,1,28,6,5,32,addicted
1598,4,25,1,1,48,1,44,9,1,27,not addicted
1599,3,27,1,0,40,1,22,8,6,31,not addicted
1600,7,32,0,1,50,1,36,4,0,30,not addicted
1604,4,22,0,0,56,0,37,7,4,26,not addicted
1607,6,36,1,1,70,2,31,5,8,33,addicted
1610,5,18,2,0,60,0,40,2,0,15,not addicted
1611,4,27,1,0,47,0,35,7,3,27,not addicted
1614,3,22,0,0,51,1,44,5,5,30,not addicted
1615,7,34,2,2,78,0,25,3,8,28,addicted
1616,7,24,3,2,67,1,44,4,7,22,addicted
1618,3,19,2,1,62,0,53,6,1,26,not addicted
1619,2,24,1,0,47,1,37,10,5,26,not addicted
1623,2,19,0,0,63,0,54,7,3,26,not addicted
1624,5,29,3,2,83,0,39,7,6,32,addicted
1625,4,35,1,0,50,0,23,6,2,19,not addicted
1626,7,46,2,2,84,1,32,7,9,30,addicted
1628,7,38,2,2,68,2,15,4,4,24,addicted
1629,5,22,2,0,53,1,37,7,7,23,not addicted
1630,4,27,2,2,64,0,20,3,6,25,addicted
1631,5,25,0,0,51,0,38,6,4,27,not addicted
1632,4,15,0,1,46,1,32,8,6,31,not addicted
1633,7,33,1,3,66,3,17,5,3,35,addicted
1634,3,23,1,0,44,0,44,6,5,23,not addicted
1635,3,19,0,2,47,0,36,5,0,26,not addicted
1639,2,34,0,0,55,2,28,7,2,19,not addicted
1640,7,13,1,0,51,0,30,8,0,23,not addicted
1642,4,25,1,1,45,1,47,5,2,32,not addicted
1643,7,38,2,1,62,1,42,7,6,31,addicted
1644,4,28,0,0,51,1,41,6,3,25,not addicted
1645,3,19,0,0,51,0,54,5,0,30,not addicted
1646,5,31,1,1,53,0,24,8,5,29,not addicted
1647,1,23,0,0,44,0,37,11,0,21,not addicted
1649,4,29,3,1,47,0,48,8,5,24,not addicted
1651,4,25,2,0,42,0,25,4,0,23,not addicted
1652,0,27,0,0,67,0,37,8,6,22,not addicted
1653,5,30,1,0,40,1,31,4,3,17,not addicted
1655,5,32,1,1,46,1,47,8,5,22,not addicted
1657,3,16,1,0,35,0,31,6,1,30,not addicted
1659,9,41,3,1,62,0,22,4,5,37,addicted
1663,4,18,0,1,39,1,46,1,7,28,not addicted
1664,4,28,0,0,47,0,30,6,0,32,not addicted
1667,5,20,0,0,45,0,31,3,6,32,not addicted
1674,4,41,2,1,80,1,23,6,7,31,addicted
1675,2,32,0,0,55,0,34,8,1,25,not addicted
1678,4,23,0,0,58,1,26,10,3,32,not addicted
1680,3,28,2,1,61,0,35,6,6,19,not addicted
1682,6,22,2,0,68,2,23,8,4,34,addicted
1683,4,29,2,1,49,1,30,10,0,18,not addicted
1684,1,31,0,1,56,0,26,7,3,18,not addicted
1686,3,24,1,0,49,0,30,6,3,22,not addicted
1690,7,32,3,1,57,2,45,7,6,18,addicted
1693,5,36,1,1,66,2,34,4,8,30,addicted
1695,3,29,2,0,37,1,38,6,0,22,not addicted
1697,5,25,2,1,52,1,44,11,5,22,not addicted
1702,5,25,0,1,47,0,29,6,1,26,not addicted
1707,7,30,1,0,60,3,24,5,4,27,addicted
1708,3,23,2,0,58,0,34,4,6,25,not addicted
1709,5,36,2,0,49,0,48,8,4,33,not addicted
1714,5,20,0,0,55,1,38,6,1,26,not addicted
1715,7,43,3,0,71,1,22,4,3,26,addicted
1716,2,27,0,0,54,1,20,5,4,22,not addicted
1718,3,33,0,1,47,0,38,7,5,31,not addicted
1719,1,24,1,0,60,0,20,8,7,31,not addicted
1723,2,22,0,2,52,0,34,8,7,30,not addicted
1724,5,49,1,0,72,4,40,5,4,26,addicted
1725,4,16,2,0,48,1,25,9,3,27,not addicted
1726,3,27,1,1,53,0,39,8,7,23,not addicted
1727,3,24,1,1,38,1,25,5,6,24,not addicted
1730,4,24,1,2,53,0,30,6,6,25,not addicted
1733,3,26,1,0,49,1,43,6,5,21,not addicted
1736,5,29,0,0,56,1,42,7,2,33,not addicted
1737,4,17,0,2,55,1,25,11,0,25,not addicted
1739,4,24,0,0,47,0,52,0,6,35,not addicted
1740,2,21,2,0,48,0,25,3,4,25,not addicted
1741,4,26,2,0,48,1,24,7,0,23,not addicted
1745,2,23,1,0,39,0,25,7,3,16,not addicted
1746,4,23,2,1,44,0,24,6,3,22,not addicted
1747,4,29,1,0,52,1,44,5,1,23,not addicted
1749,4,19,1,1,67,0,47,4,2,21,not addicted
1752,6,43,2,0,63,2,19,8,5,37,addicted
1753,4,37,1,1,60,1,37,7,2,20,not addicted
1754,5,46,3,0,65,1,39,7,5,33,addicted
1755,4,40,2,1,66,1,18,4,5,31,addicted
1758,7,24,0,0,40,1,25,7,2,32,not addicted
1759,4,27,2,1,49,1,22,6,1,35,not addicted
1762,4,24,1,1,39,1,42,4,0,18,not addicted
1763,3,16,1,0,38,2,28,6,3,17,not addicted
1764,3,24,0,0,45,1,30,7,6,29,not addicted
1765,5,43,2,3,65,0,26,5,9,27,addicted
1768,5,33,2,0,70,2,42,6,4,38,addicted
1772,5,25,1,1,58,0,54,5,2,27,not addicted
1775,3,28,2,0,53,1,48,5,3,31,not addicted
1776,4,31,0,1,51,1,47,10,4,18,not addicted
1778,3,26,0,2,48,0,37,8,4,34,not addicted
1781,4,17,0,1,53,2,21,4,4,21,not addicted
1786,3,16,2,0,47,0,26,5,3,18,not addicted
1789,5,23,0,0,56,1,23,7,0,10,not addicted
1790,4,25,1,0,62,0,45,7,1,18,not addicted
1791,2,31,1,1,57,0,38,9,4,29,not addicted
1793,5,28,1,2,47,0,38,6,7,20,not addicted
1802,6,40,2,2,64,1,26,6,3,27,addicted
1803,4,17,3,1,60,0,27,8,3,17,not addicted
1805,5,43,3,0,72,2,26,6,4,18,addicted
1813,6,34,3,1,68,2,23,5,6,36,addicted
1815,7,35,1,2,66,1,33,7,5,25,addicted
1816,4,17,1,1,54,1,45,6,3,24,not addicted
1820,3,22,2,1,50,0,46,5,5,22,not addicted
1821,1,21,0,0,37,1,32,7,1,21,not addicted
1822,4,27,1,1,47,0,23,6,0,27,not addicted
1825,5,27,0,2,80,3,20,4,4,17,addicted
1827,5,36,4,0,70,1,30,4,5,36,addicted
1831,7,44,1,0,73,3,42,3,3,29,addicted
1834,5,21,1,1,50,3,23,4,1,23,not addicted
1835,2,33,0,0,43,0,50,5,5,21,not addicted
1837,4,21,1,1,46,0,49,9,5,30,not addicted
1838,4,23,0,0,48,0,28,7,5,25,not addicted
1839,4,27,1,1,50,0,31,6,0,20,not addicted
1840,3,35,0,0,49,0,32,6,6,21,not addicted
1842,5,28,2,2,68,1,41,7,6,28,addicted
1844,3,18,2,0,46,0,38,5,3,22,not addicted
1845,4,40,1,2,52,1,21,0,7,27,addicted
1849,5,38,1,2,87,1,30,3,5,26,addicted
1850,4,30,2,0,37,1,30,8,2,25,not addicted
1852,6,21,2,0,54,0,42,7,0,27,not addicted
1854,2,18,0,0,55,0,33,5,2,24,not addicted
1855,4,26,3,0,70,1,37,9,9,23,addicted
1857,4,28,0,1,33,0,53,4,1,31,not addicted
1858,4,24,1,2,54,1,45,7,5,23,not addicted
1859,4,25,1,0,38,1,43,7,2,20,not addicted
1863,3,23,2,0,48,1,32,8,3,22,not addicted
1866,8,22,2,0,51,0,21,5,2,23,not addicted
1867,6,32,0,0,56,1,39,6,3,25,not addicted
1868,5,22,2,0,55,0,26,8,0,26,not addicted
1869,7,32,3,0,67,3,29,6,3,35,addicted
1870,5,22,2,2,35,0,21,10,5,30,not addicted
1875,4,31,1,0,38,2,30,6,5,29,not addicted
1878,4,22,0,0,49,0,22,10,1,12,not addicted
1879,3,18,0,0,53,0,29,5,3,31,not addicted
1881,4,29,1,0,52,0,54,4,0,29,not addicted
1884,1,19,1,0,54,0,40,8,6,32,not addicted
1887,4,31,1,1,66,2,16,3,6,35,addicted
1888,2,23,2,0,40,0,50,11,6,29,not addicted
1889,3,24,0,1,43,1,21,8,1,22,not addicted
1890,3,14,0,0,46,2,43,8,2,24,not addicted
1891,7,33,4,1,69,1,26,5,4,30,addicted
1894,4,20,2,1,46,1,52,5,7,26,not addicted
1895,3,29,0,2,54,1,36,4,4,25,not addicted
1898,5,23,0,2,56,0,21,6,5,17,not addicted
1899,7,24,3,2,71,2,30,5,5,33,addicted
1901,3,22,2,0,41,0,47,8,1,36,not addicted
1904,7,44,0,2,81,2,40,4,4,29,addicted
1905,3,24,0,1,62,1,21,3,6,27,not addicted
1908,1,23,1,0,46,0,26,7,5,29,not addicted
1909,5,24,0,0,41,0,20,5,1,24,not addicted
1910,7,35,3,1,72,2,31,5,6,30,addicted
1911,4,37,3,0,69,1,15,7,6,30,addicted
1914,2,23,1,0,40,1,44,7,6,27,not addicted
1916,4,25,1,1,55,1,38,2,3,34,not addicted
1919,5,24,1,3,73,1,20,6,4,26,addicted
1920,6,35,2,3,69,0,24,4,5,30,addicted
1921,3,26,1,1,49,1,42,8,6,22,not addicted
1923,3,33,2,1,53,0,24,6,3,17,not addicted
1925,7,36,3,1,73,1,21,7,9,36,addicted
1926,4,27,1,2,57,1,33,9,6,37,not addicted
1927,5,28,1,0,49,1,31,8,2,25,not addicted
1928,2,25,1,1,50,0,39,9,5,36,not addicted
1932,7,34,4,1,66,1,31,5,7,29,addicted
1933,3,28,1,1,49,0,40,3,4,21,not addicted
1936,4,24,1,1,60,1,47,9,6,21,not addicted
1941,4,30,1,1,52,0,24,6,0,29,not addicted
1942,3,27,0,0,38,1,37,9,1,36,not addicted
1943,5,20,1,1,45,1,35,8,2,21,not addicted
1944,4,22,0,0,72,1,29,5,5,28,not addicted
1945,4,27,0,2,63,1,23,8,0,30,not addicted
1947,2,33,2,0,46,0,34,11,1,31,not addicted
1948,6,33,3,1,70,2,16,8,3,21,addicted
1949,7,33,3,0,73,1,38,7,5,35,addicted
1950,5,20,1,0,45,0,34,6,6,20,not addicted
1951,3,24,3,0,36,0,38,5,3,32,not addicted
1952,4,29,4,0,71,0,19,6,4,37,addicted
1955,5,24,0,0,53,0,20,3,4,22,not addicted
1957,4,49,2,2,60,0,19,5,7,32,addicted
1959,2,21,1,1,58,0,30,6,3,23,not addicted
1960,3,31,1,0,42,0,38,8,1,16,not addicted
1962,2,22,1,0,37,1,41,3,3,20,not addicted
1963,8,35,3,0,71,2,28,3,8,31,addicted
1965,4,24,1,1,42,0,33,6,3,22,not addicted
1966,4,28,1,3,50,0,37,6,4,19,not addicted
1968,5,30,0,0,59,1,50,7,3,25,not addicted
1969,7,33,3,2,79,1,36,7,2,41,addicted
1973,3,30,1,0,54,1,20,3,1,24,not addicted
1974,2,25,2,0,61,0,50,5,6,20,not addicted
1977,7,42,2,1,70,2,19,6,6,32,addicted
1978,6,40,1,1,88,3,20,8,6,34,addicted
1981,3,23,1,0,43,2,37,7,3,32,not addicted
1986,6,29,1,1,48,1,49,6,4,18,not addicted
1987,7,37,3,1,69,1,21,4,8,25,addicted
1988,4,29,1,1,56,0,24,5,4,21,not addicted
1990,5,34,2,2,68,1,43,4,5,41,addicted
1991,5,42,1,3,93,0,40,7,3,26,addicted
1992,5,36,0,1,42,0,37,10,4,19,not addicted
1997,4,29,2,0,56,1,45,8,4,26,not addicted
1999,0,20,0,0,52,0,48,7,1,23,not addicted
2001,4,27,0,0,48,0,26,7,0,24,not addicted
2005,5,40,0,2,84,2,30,3,6,20,addicted
2009,6,28,1,1,40,1,48,6,4,23,not addicted
2010,3,20,0,1,49,1,31,8,0,24,not addicted
2012,3,28,2,0,57,1,33,5,7,27,not addicted
2013,8,38,3,3,75,1,23,7,6,26,addicted
2014,3,28,0,0,53,1,21,2,3,25,not addicted
2015,4,36,3,0,73,1,44,5,4,29,addicted
2016,4,26,2,0,49,1,31,6,5,19,not addicted
2018,3,32,1,0,50,1,37,8,3,23,not addicted
2020,3,13,1,0,52,0,48,6,1,28,not addicted
2022,3,22,0,1,55,0,48,7,2,32,not addicted
2025,2,18,0,0,51,1,53,8,0,32,not addicted
2027,4,30,2,0,56,0,33,5,1,26,not addicted
2031,6,33,0,3,43,1,47,5,3,26,not addicted
2033,2,24,1,1,54,0,19,8,4,28,not addicted
2034,5,34,2,2,83,1,40,9,7,26,addicted
2035,7,33,2,1,87,2,35,8,7,27,addicted
2036,2,27,0,0,41,1,28,7,1,22,not addicted
2038,7,28,0,0,53,1,40,8,2,22,not addicted
